"Date","Price","Open","High","Low","Change %"
"09/12/2018","-0.422","-0.430","-0.328","-0.452","-0.40%"
"09/11/2018","-0.424","-0.410","-0.347","-0.475","-3.40%"
"09/10/2018","-0.438","-0.421","-0.338","-0.476","32.57%"
"09/07/2018","-0.331","-0.415","-0.331","-0.481","-19.64%"
"09/06/2018","-0.412","-0.468","-0.367","-0.477","-0.77%"
"09/05/2018","-0.415","-0.420","-0.374","-0.486","-11.31%"
"09/04/2018","-0.468","-0.475","-0.363","-0.484","19.71%"
"09/03/2018","-0.391","-0.423","-0.374","-0.478","1.45%"
"08/31/2018","-0.385","-0.416","-0.378","-0.477","-14.44%"
"08/30/2018","-0.450","-0.434","-0.325","-0.477","19.11%"
"08/29/2018","-0.378","-0.428","-0.358","-0.502","-13.01%"
"08/28/2018","-0.434","-0.464","-0.360","-0.507","9.37%"
"08/27/2018","-0.397","-0.434","-0.353","-0.480","-4.61%"
"08/24/2018","-0.416","-0.427","-0.374","-0.474","-0.76%"
"08/23/2018","-0.419","-0.404","-0.378","-0.481","-6.38%"
"08/22/2018","-0.448","-0.414","-0.380","-0.482","6.59%"
"08/21/2018","-0.420","-0.439","-0.400","-0.485","4.71%"
"08/20/2018","-0.401","-0.498","-0.395","-0.503","2.19%"
"08/17/2018","-0.393","-0.476","-0.390","-0.506","-8.24%"
"08/16/2018","-0.428","-0.433","-0.393","-0.485","10.93%"
"08/15/2018","-0.386","-0.510","-0.328","-1.117","-16.72%"
"08/14/2018","-0.463","-0.419","-0.411","-0.480","10.25%"
"08/13/2018","-0.420","-0.455","-0.391","-0.478","-8.17%"
"08/10/2018","-0.458","-0.437","-0.396","-0.477","19.65%"
"08/09/2018","-0.383","-0.441","-0.383","-0.464","-5.53%"
"08/08/2018","-0.405","-0.368","-0.318","-0.447","25.85%"
"08/07/2018","-0.322","-0.402","-0.320","-0.446","-1.05%"
"08/06/2018","-0.325","-0.330","-0.320","-0.438","-8.93%"
"08/04/2018","-0.357","-0.357","-0.357","-0.357","10.28%"
"08/03/2018","-0.324","-0.446","-0.322","-0.463","-15.32%"
"08/02/2018","-0.382","-0.420","-0.357","-0.438","13.91%"
"08/01/2018","-0.336","-0.451","-0.336","-0.469","-5.28%"
"07/31/2018","-0.354","-0.447","-0.354","-0.478","5.95%"
"07/30/2018","-0.335","-0.461","-0.335","-0.476","-14.54%"
"07/27/2018","-0.391","-0.439","-0.391","-0.482","5.36%"
"07/26/2018","-0.371","-0.411","-0.343","-0.489","5.09%"
"07/25/2018","-0.354","-0.467","-0.346","-0.480","-16.94%"
"07/24/2018","-0.426","-0.442","-0.361","-0.496","16.38%"
"07/23/2018","-0.366","-0.482","-0.364","-0.513","-2.01%"
"07/20/2018","-0.373","-0.500","-0.370","-0.523","-14.56%"
"07/19/2018","-0.437","-0.496","-0.437","-0.529","-10.07%"
"07/18/2018","-0.486","-0.465","-0.438","-0.518","1.91%"
"07/17/2018","-0.477","-0.488","-0.389","-0.513","-3.99%"
"07/16/2018","-0.496","-0.466","-0.391","-0.502","0.69%"
"07/13/2018","-0.493","-0.415","-0.386","-0.505","0.98%"
"07/12/2018","-0.488","-0.428","-0.392","-0.513","7.13%"
"07/11/2018","-0.456","-0.470","-0.442","-0.518","-5.22%"
"07/10/2018","-0.481","-0.464","-0.423","-0.512","4.05%"
"07/09/2018","-0.462","-0.492","-0.433","-0.522","-6.17%"
"07/06/2018","-0.493","-0.421","-0.421","-0.529","-3.47%"
"07/05/2018","-0.510","-0.424","-0.424","-0.523","3.97%"
"07/04/2018","-0.491","-0.500","-0.459","-0.522","-7.42%"
"07/03/2018","-0.530","-0.520","-0.500","-0.585","-1.17%"
"07/02/2018","-0.536","-0.568","-0.498","-0.594","-4.95%"
"07/01/2018","-0.564","-0.548","-0.548","-0.564","0.00%"
"06/30/2018","-0.564","-0.548","-0.548","-0.564","8.94%"
"06/29/2018","-0.518","-0.564","-0.472","-0.570","-10.04%"
"06/28/2018","-0.576","-0.549","-0.508","-0.603","9.08%"
"06/27/2018","-0.528","-0.540","-0.509","-0.596","0.11%"
"06/26/2018","-0.527","-0.527","-0.507","-0.591","-8.23%"
"06/25/2018","-0.575","-0.540","-0.505","-0.586","11.45%"
"06/22/2018","-0.516","-0.570","-0.506","-0.595","-8.57%"
"06/21/2018","-0.564","-1.041","-0.485","-1.041","2.77%"
"06/20/2018","-0.549","-0.508","-0.472","-0.550","1.82%"
"06/19/2018","-0.539","-0.506","-0.466","-0.545","12.86%"
"06/18/2018","-0.477","-0.533","-0.464","-0.541","-7.43%"
"06/15/2018","-0.516","-0.518","-0.460","-0.567","8.20%"
"06/14/2018","-0.477","-0.442","-0.438","-0.545","-8.12%"
"06/13/2018","-0.519","-0.479","-0.440","-0.531","13.40%"
"06/12/2018","-0.457","-0.494","-0.412","-0.514","-8.98%"
"06/11/2018","-0.502","-0.529","-0.431","-0.530","-6.70%"
"06/08/2018","-0.539","-0.456","-0.454","-0.544","16.08%"
"06/07/2018","-0.464","-0.517","-0.453","-0.528","0.19%"
"06/06/2018","-0.463","-0.523","-0.275","-0.534","-3.28%"
"06/05/2018","-0.479","-0.531","-0.465","-0.543","4.09%"
"06/04/2018","-0.460","-0.477","-0.455","-0.531","-0.48%"
"06/01/2018","-0.462","-0.488","-0.446","-0.526","-7.96%"
"05/31/2018","-0.502","-0.536","-0.475","-0.572","-10.91%"
"05/30/2018","-0.564","-0.589","-0.498","-0.617","-1.98%"
"05/29/2018","-0.575","-0.557","-0.508","-0.642","7.06%"
"05/28/2018","-0.537","-0.555","-0.499","-0.609","2.85%"
"05/25/2018","-0.522","-0.522","-0.501","-0.582","1.03%"
"05/24/2018","-0.517","-0.523","-0.498","-0.610","0.98%"
"05/23/2018","-0.512","-0.569","-0.491","-0.569","1.25%"
"05/22/2018","-0.506","-0.499","-0.477","-0.583","-8.98%"
"05/21/2018","-0.556","-0.565","-0.490","-0.565","-1.66%"
"05/20/2018","-0.565","-0.565","-0.565","-0.565","2.88%"
"05/19/2018","-0.549","-0.549","-0.549","-0.549","9.56%"
"05/18/2018","-0.501","-0.481","-0.446","-0.547","3.19%"
"05/17/2018","-0.486","-0.818","-0.470","-0.827","0.96%"
"05/16/2018","-0.481","-0.532","-0.462","-0.563","-5.57%"
"05/15/2018","-0.510","-0.375","-0.375","-0.541","4.81%"
"05/14/2018","-0.486","-0.936","-0.414","-1.722","-10.34%"
"05/13/2018","-0.542","-0.542","-0.542","-0.542","2.03%"
"05/11/2018","-0.531","-0.529","-0.475","-0.548","0.97%"
"05/10/2018","-0.526","-0.523","-0.486","-0.548","7.17%"
"05/09/2018","-0.491","-0.535","-0.457","-0.554","-0.39%"
"05/08/2018","-0.493","-0.496","-0.393","-0.577","1.23%"
"05/07/2018","-0.487","-1.841","-0.475","-1.841","-12.63%"
"05/06/2018","-0.558","-0.558","-0.558","-0.558","5.59%"
"05/05/2018","-0.528","-0.543","-0.528","-0.543","5.12%"
"05/04/2018","-0.502","-0.546","-0.459","-0.565","-8.62%"
"05/03/2018","-0.550","-0.597","-0.461","-0.597","9.31%"
"05/02/2018","-0.503","-0.483","-0.477","-0.581","-10.99%"
"05/01/2018","-0.565","-0.565","-0.565","-0.565","9.79%"
"04/30/2018","-0.515","-0.574","-0.478","-0.575","-7.58%"
"04/29/2018","-0.557","-0.548","-0.548","-0.557","0.00%"
"04/28/2018","-0.557","-0.548","-0.548","-0.557","2.41%"
"04/27/2018","-0.544","-0.544","-0.484","-0.580","7.28%"
"04/26/2018","-0.507","-0.547","-0.463","-0.582","1.77%"
"04/25/2018","-0.498","-0.506","-0.475","-0.555","0.00%"
"04/24/2018","-0.498","-1.070","-0.485","-1.197","-6.18%"
"04/23/2018","-0.530","-0.523","-0.495","-0.542","-3.69%"
"04/22/2018","-0.551","-0.551","-0.551","-0.551","2.69%"
"04/21/2018","-0.536","-0.536","-0.536","-0.536","7.24%"
"04/20/2018","-0.500","-0.554","-0.499","-0.554","-6.30%"
"04/19/2018","-0.534","-0.518","-0.501","-0.557","4.63%"
"04/18/2018","-0.510","-0.529","-0.496","-0.568","-0.95%"
"04/17/2018","-0.515","-0.559","-0.499","-0.564","-6.02%"
"04/16/2018","-0.548","-0.554","-0.509","-0.566","-3.86%"
"04/15/2018","-0.570","-0.570","-0.570","-0.570","2.54%"
"04/14/2018","-0.556","-0.556","-0.556","-0.556","-0.93%"
"04/13/2018","-0.561","-0.573","-0.517","-0.573","7.06%"
"04/12/2018","-0.524","-0.519","-0.513","-0.576","-4.81%"
"04/11/2018","-0.551","-0.504","-0.504","-0.573","7.31%"
"04/10/2018","-0.513","-0.504","-0.504","-0.571","-4.33%"
"04/09/2018","-0.536","-0.580","-0.524","-0.585","-7.80%"
"04/08/2018","-0.582","-0.564","-0.564","-0.582","3.07%"
"04/07/2018","-0.564","-0.582","-0.564","-0.582","-0.18%"
"04/06/2018","-0.565","-0.590","-0.521","-0.590","0.11%"
"04/05/2018","-0.565","-0.911","-0.529","-0.911","2.88%"
"04/04/2018","-0.549","-0.583","-0.540","-0.592","-5.30%"
"04/03/2018","-0.580","-0.597","-0.532","-0.598","6.76%"
"04/02/2018","-0.543","-0.586","-0.543","-0.586","-7.37%"
"03/31/2018","-0.586","-0.586","-0.586","-0.586","0.00%"
"03/30/2018","-0.586","-0.558","-0.543","-0.586","7.36%"
"03/29/2018","-0.546","-0.589","-0.542","-0.598","-1.71%"
"03/28/2018","-0.555","-0.590","-0.539","-0.604","0.82%"
"03/27/2018","-0.551","-0.582","-0.544","-0.594","-5.63%"
"03/26/2018","-0.584","-0.563","-0.541","-0.603","-2.46%"
"03/25/2018","-0.599","-0.599","-0.599","-0.599","2.27%"
"03/24/2018","-0.585","-0.585","-0.585","-0.585","5.86%"
"03/23/2018","-0.553","-0.583","-0.541","-0.596","0.27%"
"03/22/2018","-0.551","-0.560","-0.537","-0.610","2.99%"
"03/21/2018","-0.535","-0.572","-0.530","-0.594","-8.96%"
"03/20/2018","-0.588","-0.590","-0.551","-0.598","5.28%"
"03/19/2018","-0.559","-0.572","-0.515","-0.613","-0.25%"
"03/16/2018","-0.560","-0.608","-0.550","-0.612","-3.86%"
"03/15/2018","-0.582","-0.587","-0.546","-0.623","0.95%"
"03/14/2018","-0.577","-0.582","-0.545","-0.594","0.10%"
"03/13/2018","-0.576","-0.598","-0.543","-0.608","-1.20%"
"03/12/2018","-0.583","-0.578","-0.543","-0.591","-0.15%"
"03/11/2018","-0.584","-0.584","-0.584","-0.584","1.92%"
"03/09/2018","-0.573","-0.501","-0.501","-0.588","6.38%"
"03/08/2018","-0.539","-0.522","-0.508","-0.605","1.51%"
"03/07/2018","-0.531","-0.563","-0.523","-0.582","-5.53%"
"03/06/2018","-0.562","-0.568","-0.524","-0.595","-1.20%"
"03/05/2018","-0.569","-0.564","-0.537","-0.603","-0.49%"
"03/04/2018","-0.572","-0.564","-0.564","-0.572","2.25%"
"03/03/2018","-0.559","-0.532","-0.532","-0.564","-0.18%"
"03/02/2018","-0.560","-0.553","-0.530","-0.580","1.78%"
"03/01/2018","-0.550","-0.558","-0.520","-0.594","0.46%"
"02/28/2018","-0.548","-0.535","-0.492","-0.567","2.70%"
"02/27/2018","-0.533","-0.575","-0.441","-0.654","4.10%"
"02/26/2018","-0.512","-0.535","-0.435","-0.580","-4.58%"
"02/25/2018","-0.537","-0.522","-0.522","-0.537","2.82%"
"02/24/2018","-0.522","-0.530","-0.522","-0.530","7.25%"
"02/23/2018","-0.487","-0.507","-0.427","-0.576","1.10%"
"02/22/2018","-0.482","-0.625","-0.439","-0.651","0.80%"
"02/21/2018","-0.478","-0.517","-0.442","-0.546","-7.96%"
"02/20/2018","-0.519","-0.546","-0.446","-0.617","4.70%"
"02/19/2018","-0.496","-0.541","-0.433","-0.627","-9.29%"
"02/18/2018","-0.547","-0.540","-0.540","-0.547","1.30%"
"02/17/2018","-0.540","-0.534","-0.534","-0.540","-1.10%"
"02/16/2018","-0.546","-0.476","-0.422","-0.552","13.10%"
"02/15/2018","-0.482","-0.558","-0.435","-0.627","-2.80%"
"02/14/2018","-0.496","-0.556","-0.436","-0.610","2.27%"
"02/13/2018","-0.485","-0.535","-0.447","-0.600","-4.15%"
"02/12/2018","-0.506","-0.553","-0.424","-0.575","-7.76%"
"02/09/2018","-0.549","-0.531","-0.448","-0.555","6.62%"
"02/08/2018","-0.515","-0.521","-0.463","-0.614","5.77%"
"02/07/2018","-0.487","-0.562","-0.481","-0.585","-10.30%"
"02/06/2018","-0.543","-0.554","-0.480","-0.625","0.97%"
"02/05/2018","-0.537","-0.552","-0.482","-0.552","12.22%"
"02/02/2018","-0.479","-0.484","-0.468","-0.572","-9.16%"
"02/01/2018","-0.527","-0.517","-0.466","-0.590","3.76%"
"01/31/2018","-0.508","-0.522","-0.471","-0.587","-1.97%"
"01/30/2018","-0.518","-0.514","-0.460","-0.572","0.95%"
"01/29/2018","-0.513","-0.507","-0.454","-0.623","-3.60%"
"01/28/2018","-0.533","-0.533","-0.533","-0.533","1.22%"
"01/27/2018","-0.526","-0.526","-0.526","-0.526","-0.77%"
"01/26/2018","-0.530","-0.487","-0.470","-0.593","-2.10%"
"01/25/2018","-0.542","-0.553","-0.475","-0.572","9.81%"
"01/24/2018","-0.493","-0.534","-0.489","-0.639","-7.88%"
"01/23/2018","-0.535","-0.556","-0.495","-0.578","-3.69%"
"01/22/2018","-0.556","-0.559","-0.489","-0.629","-1.19%"
"01/21/2018","-0.563","-0.563","-0.563","-0.563","1.13%"
"01/20/2018","-0.556","-0.547","-0.547","-0.556","5.30%"
"01/19/2018","-0.528","-0.546","-0.487","-0.624","1.95%"
"01/18/2018","-0.518","-0.525","-0.481","-0.563","3.89%"
"01/17/2018","-0.499","-0.603","-0.479","-0.605","-8.05%"
"01/16/2018","-0.543","-0.519","-0.493","-0.595","-0.09%"
"01/15/2018","-0.543","-0.551","-0.491","-0.578","-3.02%"
"01/14/2018","-0.560","-0.560","-0.560","-0.560","1.10%"
"01/13/2018","-0.554","-0.540","-0.540","-0.554","9.21%"
"01/12/2018","-0.507","-0.582","-0.470","-0.602","-6.97%"
"01/11/2018","-0.545","-0.592","-0.490","-0.655","-5.53%"
"01/10/2018","-0.577","-0.547","-0.504","-0.599","5.52%"
"01/09/2018","-0.547","-0.593","-0.525","-0.612","-1.00%"
"01/08/2018","-0.552","-0.537","-0.537","-0.611","-3.16%"
"01/05/2018","-0.570","-0.666","-0.511","-0.666","2.42%"
"01/04/2018","-0.557","-0.597","-0.529","-0.639","-3.63%"
"01/03/2018","-0.578","-0.643","-0.545","-0.768","-4.56%"
"01/02/2018","-0.605","-0.578","-0.540","-0.646","4.06%"
"01/01/2018","-0.582","-0.581","-0.581","-0.582","-3.53%"
